SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SFL, EQ, 23-Jul-2025,669.85,670.25,673.2,663.4,666.15,666.6,666.85,43182.0,287.96,4263.0, 26700, 61.83
.36
SMLT, EQ, 23-Jul-2025,121.95,122.59,122.59,118.26,119.06,119.32,119.8,15915,19.07,861, 8319, 52.27
SMSLIFE, EQ, 23-Jul-2025,1228.1,1235.0,1256.9,1188.1,1195.0,1199.2,1207.05,3240,39.11,333, 1846, 56.98
SMSPHARMA, EQ, 23-Jul-2025,243.5,242.0,244.65,241.6,243.3,242.2,242.85,41897,101.75,1556, 26919, 64.25
SNOWMAN, EQ, 23-Jul-2025,58.6,58.79,58.8,57.7,58.0,58.06,58.24,236272,137.6,1271, 109661, 46.41
SNXT30BEES, EQ, 23-Jul-2025,38.69,38.71,38.82,38.49,38.81,38.74,38.65,5294,2.05,92, 3559, 67.23
SOBHA, EQ, 23-Jul-2025,1672.8,1681.6,1681.6,1628.8,1650.0,1653.6,1644.98,297392,4892.03,27884, 108461, 36.47
SOFTTECH, EQ, 23-Jul-2025,392.4,394.9,396.75,387.5,387.5,387.7,391.69,2864,11.22,230, 1925, 67.21
SOLARA, EQ, 23-Jul-2025,672.8,676.9,690.0,666.1,673.0,677.2,678.83,83905,569.57,8237, 31528, 37.58
SOLARINDS, EQ, 23-Jul-2025,14938.0,14966.0,14993.0,14779.0,14849.0,14826.0,14836.11,112225,16649.82,19379, 75232, 67.04
SOMANYCERA, EQ, 23-Jul-2025,547.35,545.0,565.05,545.0,564.0,563.45,556.38,18765,104.4,1561, 11098, 59.14
SOMICONVEY, EQ, 23-Jul-2025,152.22,153.06,157.5,152.21,157.25,155.53,154.88,10154,15.73,451, 5050, 49.73
SONACOMS, EQ, 23-Jul-2025,472.95,474.4,492.0,468.1,489.0,489.0,482.87,4471528,21591.63,73387, 1204072, 26.93
SONAMLTD, EQ, 23-Jul-2025,53.42,54.6,54.8,52.15,53.7,53.57,53.42,144752,77.33,1919, 25593, 17.68
SONATSOFTW, EQ, 23-Jul-2025,430.05,429.6,431.7,416.85,428.0,428.2,424.75,572332,2431.0,19385, 212804, 37.18
SOTL, EQ, 23-Jul-2025,407.05,408.85,410.7,404.8,409.1,409.25,407.8,24227,98.8,1716, 15551, 64.19
SOUTHBANK, EQ, 23-Jul-2025,29.29,29.34,29.59,29.15,29.52,29.5,29.36,6416260,1883.73,18758, 3224599, 50.26
SPAL, EQ, 23-Jul-2025,812.0,818.5,844.8,815.4,838.0,839.15,831.85,27670,230.17,2368, 14564, 52.63
SPANDANA, EQ, 23-Jul-2025,304.2,308.0,309.65,295.6,306.25,306.65,301.95,463608,1399.88,15480, 214641, 46.30
SPARC, EQ, 23-Jul-2025,157.46,158.8,159.58,155.5,156.0,155.92,156.66,233168,365.28,5116, 116770, 50.08
SPECIALITY, EQ, 23-Jul-2025,141.24,141.24,141.99,138.47,138.47,138.7,140.06,35417,49.61,736, 24044, 67.89
SPECTRUM, EQ, 23-Jul-2025,1520.9,1534.0,1534.0,1476.6,1485.0,1485.5,1493.12,3153,47.08,588, 1975, 62.64
SPENCERS, EQ, 23-Jul-2025,61.39,61.51,62.2,60.79,61.64,61.54,61.5,62341,38.34,666, 23627, 37.90
SPIC, EQ, 23-Jul-2025,85.55,86.1,88.98,85.55,88.65,88.36,87.58,1644916,1440.55,9901, 934710, 56.82
SPLPETRO, EQ, 23-Jul-2025,809.7,814.0,826.3,801.05,820.4,817.8,816.7,33571,274.17,4399, 15099, 44.98
SPMLINFRA, EQ, 23-Jul-2025,287.06,290.99,301.5,287.85,293.6,290.72,295.34,2032273,6002.09,43348, 652032, 32.08
SPORTKING, EQ, 23-Jul-2025,131.22,132.0,140.0,128.5,129.9,129.09,134.41,1968518,2645.98,22039, 587250, 29.83
SRD, EQ, 23-Jul-2025,80.26,81.05,81.05,79.95,80.15,80.58,80.58,317491,255.83,654, 31097, 9.79
SREEL, EQ, 23-Jul-2025,245.25,245.3,247.75,243.55,244.05,244.35,244.75,3042,7.45,248, 2507, 82.41
SRF, EQ, 23-Jul-2025,3136.5,3152.1,3222.1,3093.0,3206.4,3193.0,3163.59,1230831,38938.41,83090, 449551, 36.52
SRGHFL, EQ, 23-Jul-2025,318.45,316.0,324.05,314.0,314.0,314.1,316.2,1352,4.28,72, 952, 70.41
SRHHYPOLTD, EQ, 23-Jul-2025,675.55,676.45,676.45,666.5,669.0,670.55,670.91,13715,92.02,1086, 7097, 51.75
SRM, EQ, 23-Jul-2025,489.85,485.0,500.45,477.5,482.8,482.5,483.47,161462,780.62,4212, 129425, 80.16
SSDL, EQ, 23-Jul-2025,98.43,98.82,98.96,97.0,97.6,97.52,97.57,29259,28.55,597, 17682, 60.43
SSWL, EQ, 23-Jul-2025,246.1,247.35,250.5,245.5,246.95,246.4,247.9,110272,273.37,6419, 46959, 42.58
STALLION, EQ, 23-Jul-2025,116.99,117.65,121.0,115.02,117.14,117.53,117.98,864447,1019.85,8533, 419639, 48.54
STANLEY, EQ, 23-Jul-2025,347.15,349.9,350.0,344.75,345.3,346.3,346.93,35856,124.39,2121, 18967, 52.90
STAR, EQ, 23-Jul-2025,877.8,882.4,923.0,879.8,915.0,918.9,910.02,564999,5141.63,27343, 206710, 36.59
STARCEMENT, EQ, 23-Jul-2025,238.17,239.2,242.0,233.2,235.5,235.92,236.86,1428296,3383.1,14373, 1109220, 77.66
STARHEALTH, EQ, 23-Jul-2025,444.2,447.0,448.2,440.0,441.3,442.45,442.97,387045,1714.48,14319, 247307, 63.90
STARPAPER, EQ, 23-Jul-2025,177.63,177.77,182.99,177.0,181.6,181.3,177.77,65785,116.95,754, 54471, 82.80
STARTECK, EQ, 23-Jul-2025,307.2,305.85,316.8,305.85,309.1,314.1,310.98,10793,33.56,400, 1575, 14.59
STEELCAS, EQ, 23-Jul-2025,1206.0,1220.0,1276.0,1198.1,1214.0,1217.0,1235.43,113740,1405.17,16013, 50930, 44.78
STEELCITY, EQ, 23-Jul-2025,107.8,107.15,108.99,107.15,107.53,107.89,108.02,10384,11.22,216, 5448, 52.47
STEELXIND, EQ, 23-Jul-2025,10.74,10.85,10.86,10.21,10.3,10.44,10.54,1437265,151.5,3078, 911933, 63.45
STEL, EQ, 23-Jul-2025,403.2,404.75,411.5,404.75,411.5,410.4,408.73,983,4.02,141, 568, 57.78
STERTOOLS, EQ, 23-Jul-2025,363.15,364.4,378.0,358.45,376.0,374.65,370.44,184849,684.75,5632, 63606, 34.41
STLTECH, EQ, 23-Jul-2025,119.78,120.69,120.87,117.3,117.95,117.95,118.36,1925730,2279.35,15489, 653974, 33.96
STOVEKRAFT, EQ, 23-Jul-2025,605.9,614.0,614.0,596.55,604.95,603.1,603.14,33571,202.48,2888, 14696, 43.78
STYLAMIND, EQ, 23-Jul-2025,1745.2,1731.7,1864.9,1725.9,1860.0,1855.6,1825.32,165030,3012.32,19098, 86790, 52.59
STYLEBAAZA, EQ, 23-Jul-2025,280.05,279.1,280.0,273.3,274.95,274.15,275.03,141972,390.47,10046, 76366, 53.79
STYRENIX, EQ, 23-Jul-2025,3150.6,3150.6,3207.9,3133.3,3179.9,3159.8,3168.73,35367,1120.68,6831, 19709, 55.73
SUBROS, EQ, 23-Jul-2025,877.95,881.3,885.05,862.4,869.0,866.05,868.75,45123,392.0,5184, 22271, 49.36
SUDARSCHEM, EQ, 23-Jul-2025,1254.6,1264.6,1264.6,1228.1,1232.4,1233.9,1240.02,77720,963.74,7847, 36393, 46.83
SUKHJITS, EQ, 23-Jul-2025,171.87,174.0,175.01,170.52,172.79,172.27,172.22,11545,19.88,657, 6961, 60.29
SULA, EQ, 23-Jul-2025,294.85,295.85,308.3,293.55,302.85,302.9,303.17,599947,1818.83,19105, 189315, 31.56
SUMICHEM, EQ, 23-Jul-2025,593.55,593.8,600.95,585.0,590.0,588.3,592.0,352101,2084.45,13267, 195023, 55.39
SUMIT, EQ, 23-Jul-2025,92.99,92.6,94.0,90.3,91.71,92.12,92.11,56993,52.5,743, 44742, 78.50
SUMMITSEC, EQ, 23-Jul-2025,2082.1,2091.4,2110.1,2065.1,2110.0,2107.8,2093.32,6762,141.55,1161, 4606, 68.12
SUNCLAY, EQ, 23-Jul-2025,1964.1,1979.8,1996.8,1959.3,1981.2,1974.4,1972.83,3470,68.46,1033, 1745, 50.29
SUNDARAM, EQ, 23-Jul-2025,2.18,2.2,2.2,2.12,2.18,2.18,2.17,423078,9.19,422, 273792, 64.71
SUNDARMFIN, EQ, 23-Jul-2025,5186.5,5196.0,5229.0,5145.0,5188.0,5187.0,5185.54,31801,1649.05,7023, 21191, 66.64
SUNDARMHLD, EQ, 23-Jul-2025,526.75,529.8,529.8,508.25,510.0,509.95,515.85,111377,574.54,8374, 53770, 48.28
SUNDRMBRAK, EQ, 23-Jul-2025,995.25,1019.95,1048.95,925.5,938.0,934.45,981.15,57962,568.7,4900, 21660, 37.37
SUNDRMFAST, EQ, 23-Jul-2025,1008.0,1014.0,1037.4,1009.1,1012.2,1017.2,1021.55,99892,1020.44,11352, 38373, 38.41
SUNDROP, EQ, 23-Jul-2025,925.35,921.0,935.0,921.0,928.0,926.4,927.56,3601,33.4,514, 1941, 53.90
SUNFLAG, EQ, 23-Jul-2025,296.75,297.45,299.85,292.55,293.65,294.35,295.27,171072,505.12,5246, 80372, 46.98
SUNPHARMA, EQ, 23-Jul-2025,1678.0,1678.5,1689.6,1671.4,1685.0,1682.5,1680.96,1229173,20661.87,66722, 743774, 60.51
SUNTECK, EQ, 23-Jul-2025,444.9,446.6,447.0,433.6,436.2,437.55,437.56,194546,851.26,8692, 87804, 45.13
SUNTV, EQ, 23-Jul-2025,586.4,586.4,592.95,582.7,591.4,592.15,589.35,193159,1138.38,8934, 104911, 54.31
SUPERHOUSE, EQ, 23-Jul-2025,169.38,169.07,172.87,168.05,168.65,169.39,169.74,3933,6.68,298, 2196, 55.84
SUPERSPIN, EQ, 23-Jul-2025,10.9,10.8,11.16,10.03,10.18,10.17,10.41,699241,72.81,2171, 357218, 51.09
SUPRAJIT, EQ, 23-Jul-2025,458.1,460.0,463.15,454.85,455.15,457.7,458.83,30237,138.74,2336, 15564, 51.47
SUPREME, EQ, 23-Jul-2025,73.43,74.2,74.26,72.5,73.31,73.05,73.13,3714,2.72,338, 2119, 57.05
SUPREMEIND, EQ, 23-Jul-2025,4088.1,4092.2,4192.3,4057.3,4134.7,4133.4,4109.61,249937,10271.44,32785, 126356, 50.56
SUPRIYA, EQ, 23-Jul-2025,693.9,698.0,702.9,687.15,699.8,699.75,696.96,208654,1454.23,9150, 128591, 61.63
SURAJEST, EQ, 23-Jul-2025,320.7,323.9,325.0,317.2,323.6,321.0,319.88,42845,137.05,1904, 22682, 52.94
SURAJLTD, EQ, 23-Jul-2025,365.15,364.3,371.9,360.9,365.7,368.0,366.48,27328,100.15,406, 4903, 17.94
SURAKSHA, EQ, 23-Jul-2025,313.6,316.75,316.75,300.5,308.0,306.4,308.58,62479,192.8,3445, 43093, 68.97
SURANASOL, EQ, 23-Jul-2025,33.34,33.75,33.75,32.8,33.0,32.97,33.0,59081,19.5,1286, 32525, 55.05
SURANAT&P, EQ, 23-Jul-2025,18.97,18.85,19.45,18.71,19.0,18.89,18.87,71463,13.48,548, 52357, 73.26
SURYALAXMI, EQ, 23-Jul-2025,74.26,75.2,75.98,72.42,73.69,73.26,74.05,14499,10.74,615, 7624, 52.58
SURYAROSNI, EQ, 23-Jul-2025,327.5,327.05,345.8,325.35,340.95,342.3,338.79,825388,2796.35,23645, 259643, 31.46
SURYODAY, EQ, 23-Jul-2025,138.05,139.2,140.95,136.51,139.5,139.91,139.08,144479,200.94,2756, 71726, 49.64
SUTLEJTEX, EQ, 23-Jul-2025,44.1,43.5,44.47,42.12,43.1,43.29,43.24,96343,41.66,769, 54942, 57.03
SUZLON, EQ, 23-Jul-2025,66.58,66.1,66.44,65.52,65.86,65.98,65.89,32844030,21639.48,84578, 15886469, 48.37
SVPGLOB, EQ, 23-Jul-2025,3.67,3.75,3.85,3.7,3.85,3.85,3.81,202982,7.73,299, 150925, 74.35
SWANENERGY, EQ, 23-Jul-2025,514.8,516.85,517.25,506.55,511.5,512.0,512.35,2292576,11745.93,36357, 660946, 28.83
SWARAJENG, EQ, 23-Jul-2025,4400.6,4430.0,4527.0,4404.3,4466.0,4482.3,4480.7,61256,2744.7,14901, 21227, 34.65
SWELECTES, EQ, 23-Jul-2025,697.35,689.05,689.05,663.05,668.0,669.0,676.25,60789,411.09,3226, 35511, 58.42
SWIGGY, EQ, 23-Jul-2025,417.15,418.0,421.0,412.6,418.2,418.7,417.65,17008721,71036.96,153366, 9289274, 54.61
SWSOLAR, EQ, 23-Jul-2025,308.85,310.0,310.6,303.5,305.65,304.95,305.81,1953352,5973.47,27209, 874579, 44.77
SYMPHONY, EQ, 23-Jul-2025,1163.6,1164.0,1177.0,1127.4,1133.0,1131.9,1139.32,49015,558.44,8321, 28652, 58.46
SYNGENE, EQ, 23-Jul-2025,676.0,674.0,690.0,664.45,667.0,680.75,681.39,4189282,28545.42,98949, 2218582, 52.96
SYRMA, EQ, 23-Jul-2025,710.05,700.0,717.2,684.0,696.0,699.2,700.96,2208350,15479.54,58372, 704379, 31.90
TAINWALCHM, EQ, 23-Jul-2025,253.18,252.0,252.0,233.33,237.0,234.81,239.3,35028,83.82,2057, 13406, 38.27
TAJGVK, EQ, 23-Jul-2025,418.4,420.0,425.4,416.25,425.2,423.8,422.07,110853,467.88,7323, 48421, 43.68
TALBROAUTO, EQ, 23-Jul-2025,286.35,286.35,288.15,285.05,288.15,285.9,286.44,32517,93.14,1837, 18391, 56.56
TANLA, EQ, 23-Jul-2025,674.45,665.0,682.5,655.35,677.75,678.6,669.55,677094,4533.51,24672, 250443, 36.99
TARACHAND, EQ, 23-Jul-2025,73.2,73.5,75.99,72.51,74.9,74.52,73.98,132495,98.02,1500, 83808, 63.25
TARC, EQ, 23-Jul-2025,195.06,196.34,196.34,190.8,195.48,195.23,193.69,331546,642.16,5957, 179339, 54.09
TARIL, EQ, 23-Jul-2025,507.1,506.0,510.2,501.2,505.3,504.15,505.06,661304,3339.98,22503, 438027, 66.24
TARMAT, EQ, 23-Jul-2025,59.52,59.52,60.33,59.01,59.03,59.08,59.31,25676,15.23,573, 14701, 57.26
TARSONS, EQ, 23-Jul-2025,384.0,384.0,386.7,380.8,382.0,382.5,383.23,23252,89.11,1854, 12708, 54.65
TASTYBITE, EQ, 23-Jul-2025,10921.0,11030.0,11030.0,10875.0,10875.0,10900.0,10901.45,988,107.71,442, 510, 51.62
TATACHEM, EQ, 23-Jul-2025,962.65,965.0,977.0,952.05,974.05,972.1,966.12,2048020,19786.29,67185, 979066, 47.81
TATACOMM, EQ, 23-Jul-2025,1736.7,1734.7,1752.1,1715.6,1737.8,1741.6,1732.58,278934,4832.76,27006, 124463, 44.62
TATACONSUM, EQ, 23-Jul-2025,1084.8,1085.0,1087.0,1051.0,1064.0,1062.6,1062.85,1508414,16032.17,51345, 658953, 43.69
TATAELXSI, EQ, 23-Jul-2025,6210.0,6210.0,6259.0,6190.0,6242.0,6235.5,6226.64,98161,6112.14,15728, 43719, 44.54
TATAGOLD, EQ, 23-Jul-2025,9.71,9.46,10.0,9.46,9.83,9.82,9.81,14658994,1438.1,49335, 8916805, 60.83
TATAINVEST, EQ, 23-Jul-2025,6716.0,6749.0,6862.0,6683.5,6779.0,6775.5,6780.91,47110,3194.49,9836, 9036, 19.18
TATAMOTORS, EQ, 23-Jul-2025,673.4,676.7,693.1,676.25,690.9,690.1,688.74,14460727,99596.12,196481, 5725243, 39.59
TATAPOWER, EQ, 23-Jul-2025,399.15,400.1,405.0,399.65,401.6,402.5,402.27,3778869,15201.36,56450, 1833203, 48.51
TATASTEEL, EQ, 23-Jul-2025,163.04,163.25,164.14,161.88,162.51,162.77,163.02,14287149,23290.67,122780, 6679262, 46.75
TATATECH, EQ, 23-Jul-2025,715.6,718.0,718.95,710.15,714.8,716.15,713.14,585011,4171.93,25651, 288234, 49.27
TATSILV, EQ, 23-Jul-2025,11.18,10.9,11.45,10.9,11.38,11.34,11.32,5830450,660.16,9480, 4065659, 69.73
TATVA, EQ, 23-Jul-2025,1036.4,1037.0,1037.55,990.85,998.65,997.4,1008.31,84159,848.58,8581, 35712, 42.43
TBOTEK, EQ, 23-Jul-2025,1427.6,1434.0,1458.0,1413.4,1437.0,1443.3,1444.56,93537,1351.2,14318, 50654, 54.15
TBZ, EQ, 23-Jul-2025,195.75,196.8,202.79,195.0,197.6,197.88,199.01,616874,1227.66,10576, 149204, 24.19
TCI, EQ, 23-Jul-2025,1233.5,1240.0,1245.6,1214.8,1232.7,1235.8,1232.93,17235,212.5,3352, 9471, 54.95
TCIEXP, EQ, 23-Jul-2025,728.85,732.5,732.5,720.5,728.65,725.25,727.21,25431,184.94,1218, 20269, 79.70
TCPLPACK, EQ, 23-Jul-2025,3746.6,3767.8,3769.2,3715.0,3724.0,3728.1,3736.66,3801,142.03,1090, 2020, 53.14
TCS, EQ, 23-Jul-2025,3159.6,3159.6,3182.0,3157.6,3175.0,3179.1,3169.59,1922875,60947.31,96628, 1444368, 75.12
TDPOWERSYS, EQ, 23-Jul-2025,489.6,491.0,492.85,481.05,483.8,483.45,485.48,379696,1843.36,18575, 214761, 56.56
TEAMLEASE, EQ, 23-Jul-2025,1964.6,1974.9,1974.9,1914.3,1918.2,1922.2,1932.86,20385,394.01,4162, 13779, 67.59
TECH, EQ, 23-Jul-2025,39.26,39.43,39.51,39.02,39.34,39.37,39.33,41909,16.48,238, 40177, 95.87
TECHM, EQ, 23-Jul-2025,1547.2,1551.0,1552.9,1534.5,1544.3,1546.6,1544.13,2887100,44580.47,67581, 2138391, 74.07
TECHNOE, EQ, 23-Jul-2025,1517.0,1516.9,1523.2,1472.6,1481.0,1481.2,1491.85,140957,2102.87,16649, 80985, 57.45
TEGA, EQ, 23-Jul-2025,1995.8,1996.1,2006.8,1936.9,1955.0,1952.8,1956.41,100607,1968.29,11079, 45478, 45.20
TEJASNET, EQ, 23-Jul-2025,625.8,625.1,625.5,605.0,616.1,615.55,611.83,1721090,10530.08,51800, 625485, 36.34
TEXINFRA, EQ, 23-Jul-2025,102.1,101.6,102.1,99.58,100.02,100.06,100.46,338793,340.35,2131, 249573, 73.67
TEXMOPIPES, EQ, 23-Jul-2025,62.67,63.46,63.49,62.0,62.55,62.43,62.44,30295,18.92,660, 16863, 55.66
TEXRAIL, EQ, 23-Jul-2025,159.17,159.2,159.88,157.8,158.8,158.48,158.48,973501,1542.8,11313, 387515, 39.81
TFCILTD, EQ, 23-Jul-2025,283.51,284.08,288.8,273.54,282.24,283.05,281.66,1735940,4889.37,17754, 678284, 39.07
TGBHOTELS, EQ, 23-Jul-2025,13.18,13.34,13.48,12.77,12.8,12.95,13.08,137665,18.01,720, 65422, 47.52
THANGAMAYL, EQ, 23-Jul-2025,1879.2,1895.0,1895.0,1863.8,1890.0,1881.0,1877.32,27653,519.14,4930, 14092, 50.96
THEINVEST, EQ, 23-Jul-2025,159.54,159.0,176.65,158.32,169.98,170.76,170.07,314270,534.48,6710, 129682, 41.26
THEJO, EQ, 23-Jul-2025,2253.4,2250.1,2266.6,2227.7,2235.0,2242.4,2244.95,2368,53.16,616, 1577, 66.60
THELEELA, EQ, 23-Jul-2025,449.6,454.5,474.4,453.05,465.5,465.4,464.29,2574898,11954.95,72284, 1286766, 49.97
THEMISMED, EQ, 23-Jul-2025,124.44,125.62,125.62,121.79,122.2,122.16,122.59,107048,131.23,2292, 64722, 60.46
THERMAX, EQ, 23-Jul-2025,3944.5,3940.0,3957.7,3840.0,3869.0,3869.2,3881.71,89370,3469.08,14582, 30412, 34.03
THOMASCOOK, EQ, 23-Jul-2025,186.22,187.0,188.29,181.4,184.95,184.66,184.7,2228039,4115.28,20768, 807892, 36.26
THYROCARE, EQ, 23-Jul-2025,1187.5,1187.0,1211.0,1185.0,1200.0,1205.5,1195.91,97779,1169.35,10598, 61230, 62.62
TI, EQ, 23-Jul-2025,470.35,477.2,483.8,444.15,468.3,473.25,465.16,13908167,64694.87,170223, 2243197, 16.13
TIIL, EQ, 23-Jul-2025,3308.7,3332.4,3332.8,3264.2,3298.0,3287.8,3296.99,9719,320.43,3050, 5893, 60.63
TIINDIA, EQ, 23-Jul-2025,2949.5,2961.0,2977.8,2942.1,2953.2,2952.2,2958.08,132058,3906.38,16855, 70267, 53.21
TIMESGTY, EQ, 23-Jul-2025,190.62,192.99,192.99,187.0,187.0,187.95,188.87,4045,7.64,266, 1931, 47.74
TIMETECHNO, EQ, 23-Jul-2025,473.8,473.8,474.35,462.8,465.25,464.7,467.77,730910,3419.0,17261, 235001, 32.15
TIMKEN, EQ, 23-Jul-2025,3500.6,3509.9,3575.0,3504.5,3519.0,3533.7,3535.64,280361,9912.56,14220, 239864, 85.56
TINNARUBR, EQ, 23-Jul-2025,936.5,945.85,949.7,922.15,930.45,929.0,929.49,23789,221.12,2524, 13510, 56.79
TIPSFILMS, EQ, 23-Jul-2025,519.95,526.6,539.95,521.15,539.85,533.7,531.17,2593,13.77,362, 1378, 53.14
TIPSMUSIC, EQ, 23-Jul-2025,631.5,635.05,636.55,619.0,623.0,623.2,624.9,164401,1027.35,9632, 103468, 62.94
TIRUMALCHM, EQ, 23-Jul-2025,300.5,301.8,306.0,299.0,301.9,302.15,301.82,433227,1307.58,8465, 200449, 46.27
TITAGARH, EQ, 23-Jul-2025,925.3,929.8,931.6,913.25,923.0,921.85,921.5,692346,6379.99,21960, 150281, 21.71
TITAN, EQ, 23-Jul-2025,3472.4,3472.4,3481.9,3444.0,3467.5,3471.4,3468.11,584590,20274.25,34275, 369983, 63.29
TMB, EQ, 23-Jul-2025,456.75,460.0,462.0,456.95,458.9,458.5,458.84,68188,312.87,2148, 45379, 66.55
TNIDETF, EQ, 23-Jul-2025,93.8,94.26,94.54,93.62,94.2,94.24,94.2,44128,41.57,397, 34425, 78.01
TNPL, EQ, 23-Jul-2025,169.02,170.01,170.3,167.5,170.0,168.53,168.39,46093,77.62,1418, 27407, 59.46
TOKYOPLAST, EQ, 23-Jul-2025,129.64,130.99,130.99,124.51,126.08,125.17,125.84,17783,22.38,569, 11420, 64.22
TOLINS, EQ, 23-Jul-2025,163.51,162.86,164.49,160.55,162.5,163.25,162.48,67588,109.82,1875, 31342, 46.37
TOP100CASE, EQ, 23-Jul-2025,10.69,11.01,11.01,10.68,10.74,10.73,10.73,215295,23.1,977, 162592, 75.52
TOP10ADD, EQ, 23-Jul-2025,97.18,98.43,98.49,97.11,97.88,97.84,97.62,18533,18.09,454, 14764, 79.66
TOP15IETF, EQ, 23-Jul-2025,10.3,10.59,10.59,10.31,10.37,10.34,10.34,44810,4.64,135, 26235, 58.55
TORNTPHARM, EQ, 23-Jul-2025,3503.5,3504.0,3572.7,3495.2,3554.7,3553.7,3539.69,463944,16422.17,43404, 340215, 73.33
TORNTPOWER, EQ, 23-Jul-2025,1342.8,1343.6,1360.4,1340.5,1358.2,1357.0,1351.36,657001,8878.46,31761, 490478, 74.65
TOTAL, EQ, 23-Jul-2025,81.11,81.03,82.17,76.42,78.08,78.27,78.52,11138,8.75,331, 8193, 73.56
TOUCHWOOD, EQ, 23-Jul-2025,103.93,103.93,107.5,102.0,103.5,102.37,104.08,3525,3.67,151, 1801, 51.09
TPLPLASTEH, EQ, 23-Jul-2025,79.07,79.85,79.99,78.01,79.99,79.16,78.69,29309,23.06,741, 14004, 47.78
TRACXN, EQ, 23-Jul-2025,59.3,59.54,60.26,59.2,59.23,59.32,59.66,223821,133.53,2274, 123450, 55.16
TRANSRAILL, EQ, 23-Jul-2025,735.9,739.7,739.95,715.9,720.0,718.75,723.01,1207887,8733.1,33618, 406979, 33.69
TRANSWORLD, EQ, 23-Jul-2025,278.45,280.0,282.2,275.1,276.05,277.8,277.95,14814,41.18,837, 7604, 51.33
TRAVELFOOD, EQ, 23-Jul-2025,1173.6,1170.1,1174.9,1132.9,1170.0,1170.5,1156.65,587267,6792.65,24554, 256653, 43.70
TREJHARA, EQ, 23-Jul-2025,233.96,235.5,236.38,227.01,228.0,229.0,230.78,10509,24.25,423, 7840, 74.60
TREL, EQ, 23-Jul-2025,34.25,34.42,35.0,33.82,35.0,34.82,34.31,110459,37.9,772, 73995, 66.99
TRENT, EQ, 23-Jul-2025,5360.5,5383.0,5390.5,5320.0,5369.5,5359.0,5355.16,521291,27915.98,48153, 293226, 56.25
TRF, EQ, 23-Jul-2025,376.35,377.95,383.0,373.1,377.0,379.5,377.14,20195,76.16,663, 12136, 60.09
TRIDENT, EQ, 23-Jul-2025,30.37,30.52,31.1,30.42,31.08,31.0,30.76,6999187,2152.6,20191, 2186444, 31.24
TRIGYN, EQ, 23-Jul-2025,82.41,82.69,82.69,81.2,82.0,81.85,82.06,14213,11.66,300, 9482, 66.71
TRITURBINE, EQ, 23-Jul-2025,660.4,661.0,661.9,625.5,628.05,629.0,638.04,1299141,8289.07,51932, 578104, 44.50
TRIVENI, EQ, 23-Jul-2025,371.85,374.45,377.55,366.55,370.0,370.6,370.93,289298,1073.09,8214, 144046, 49.79
TTKHLTCARE, EQ, 23-Jul-2025,1353.0,1353.0,1359.1,1338.6,1359.1,1353.2,1348.0,3018,40.68,293, 2645, 87.64
TTKPRESTIG, EQ, 23-Jul-2025,636.55,636.55,642.9,631.0,636.0,637.15,635.66,28810,183.13,2791, 17367, 60.28
TVSHLTD, EQ, 23-Jul-2025,12138.0,12248.0,12430.0,11895.0,12380.0,12363.0,12318.38,7641,941.25,3498, 3580, 46.85
TVSMOTOR, EQ, 23-Jul-2025,2795.4,2809.4,2835.6,2793.1,2804.3,2802.6,2807.38,545414,15311.83,30519, 310063, 56.85
TVSSCS, EQ, 23-Jul-2025,132.78,133.37,133.74,131.6,132.19,132.35,132.57,277068,367.3,4558, 158342, 57.15
TVSSRICHAK, EQ, 23-Jul-2025,3089.7,3089.7,3129.0,3051.6,3055.0,3059.7,3080.73,2687,82.78,998, 1461, 54.37
TVTODAY, EQ, 23-Jul-2025,171.76,171.9,172.79,170.0,172.1,172.32,171.68,43060,73.92,1292, 24896, 57.82
UBL, EQ, 23-Jul-2025,2035.8,2089.9,2110.0,2001.2,2020.0,2016.9,2038.22,675787,13774.02,58889, 276498, 40.91
UCAL, EQ, 23-Jul-2025,153.98,153.17,154.7,150.57,151.75,151.68,152.43,31580,48.14,2435, 14554, 46.09
UCOBANK, EQ, 23-Jul-2025,31.64,31.67,31.71,30.85,31.0,30.96,31.08,8367309,2600.15,18243, 4826177, 57.68
UDAICEMENT, EQ, 23-Jul-2025,37.56,37.57,37.79,36.81,37.25,37.24,37.2,1362358,506.8,5839, 708993, 52.04
UDS, EQ, 23-Jul-2025,292.0,292.75,292.9,283.0,285.9,283.95,285.7,477609,1364.51,9909, 283201, 59.30
UFLEX, EQ, 23-Jul-2025,599.55,604.0,604.0,595.0,602.0,598.75,598.33,13627,81.53,606, 10358, 76.01
UFO, EQ, 23-Jul-2025,73.83,73.1,74.19,72.72,73.63,73.31,73.23,48455,35.49,840, 24851, 51.29
UGARSUGAR, EQ, 23-Jul-2025,47.21,47.26,47.32,45.65,46.0,45.97,46.11,383049,176.63,2544, 248729, 64.93
UGROCAP, EQ, 23-Jul-2025,173.86,174.0,175.19,171.0,172.72,172.23,172.05,313987,540.2,6487, 188646, 60.08
